date,type,entry_time,entry_price,sl,tp,status,trailing_active,exit_time,exit_price,reason,pnl,pnl_pct
2020-10-16,sell,2020-10-16 04:00:00,11484.784735,11684.784735,10784.784735,closed,True,2020-10-16 13:40:00,11350.065,TimeExit,134.71973499999876,1.1869512201031274
2020-10-17,buy,2020-10-17 06:25:00,11373.794055,11073.794055,12073.794055,closed,False,2020-10-17 13:40:00,11339.269999999999,TimeExit,-34.52405500000168,-0.30354035630550946
2020-10-18,buy,2020-10-18 05:40:00,11396.610457499999,11196.610457499999,12096.610457499999,closed,True,2020-10-18 13:40:00,11431.075,TimeExit,34.4645425000017,0.3024104634314462
2020-10-19,buy,2020-10-19 09:05:00,11471.7179925,11271.7179925,12171.7179925,closed,True,2020-10-19 13:40:00,11649.22,TimeExit,177.5020074999993,1.5473010024832146
2020-10-20,buy,2020-10-20 06:15:00,11768.7764475,11568.7764475,12468.7764475,closed,True,2020-10-20 13:40:00,11878.06,TimeExit,109.28355249999913,0.9285889063107566
2020-10-21,buy,2020-10-21 04:20:00,12241.1124975,12041.1124975,12941.1124975,closed,True,2020-10-21 13:40:00,12442.81,TimeExit,201.69750249999925,1.6477056520899813
2020-10-22,sell,2020-10-22 04:00:00,12723.49507,13023.49507,12023.49507,closed,False,2020-10-22 13:40:00,12961.605,TimeExit,-238.1099299999987,-1.837040474539986
2020-10-23,sell,2020-10-23 04:10:00,12955.8738225,13155.8738225,12255.8738225,closed,True,2020-10-23 13:40:00,12977.494999999999,TimeExit,-21.62117749999925,-0.16660516917941237
2020-10-24,sell,2020-10-24 05:40:00,12942.8403425,13242.8403425,12242.8403425,closed,False,2020-10-24 13:40:00,12995.3,TimeExit,-52.459657499999594,-0.40368177341038036
2020-10-25,sell,2020-10-25 05:45:00,13110.151645000002,13310.151645000002,12410.151645000002,closed,True,2020-10-25 13:40:00,12996.57,TimeExit,113.58164500000203,0.8739355460710252
2020-10-26,sell,2020-10-26 04:20:00,13074.9642475,13274.9642475,12374.9642475,closed,True,2020-10-26 13:40:00,13190.08,TimeExit,-115.11575249999987,-0.8727449151180289
2020-10-27,buy,2020-10-27 04:50:00,13124.4539475,12924.4539475,13824.4539475,closed,True,2020-10-27 13:40:00,13377.93,TimeExit,253.47605250000015,1.9313264651919626
2020-10-28,sell,2020-10-28 04:15:00,13702.440352500002,13902.440352500002,13002.440352500002,closed,True,2020-10-28 13:40:00,13225.045,TimeExit,477.39535250000154,3.6097824430843195
2020-10-29,buy,2020-10-29 04:05:00,13277.495429999999,12977.495429999999,13977.495429999999,closed,False,2020-10-29 12:25:00,12977.495429999999,StopLoss,-300.0,-2.25946227269761
2020-10-30,sell,2020-10-30 04:10:00,13392.675312500001,13592.675312500001,12692.675312500001,closed,True,2020-10-30 13:40:00,13248.455,TimeExit,144.22031250000146,1.088582121462478
2020-10-31,buy,2020-10-31 08:05:00,13636.179682499998,13436.179682499998,14336.179682499998,closed,True,2020-10-31 13:40:00,13861.285,TimeExit,225.10531750000155,1.650794597469929
2020-11-01,sell,2020-11-01 04:15:00,13630.991095,13930.991095,12930.991095,closed,False,2020-11-01 13:40:00,13744.654999999999,TimeExit,-113.66390499999943,-0.8269680468516616
2020-11-02,buy,2020-11-02 06:30:00,13743.738435,13443.738435,14443.738435,closed,False,2020-11-02 09:00:00,13443.738435,StopLoss,-300.0,-2.182812205127649
2020-11-03,sell,2020-11-03 04:25:00,13328.617357500001,13628.617357500001,12628.617357500001,closed,False,2020-11-03 13:25:00,13628.617357500001,StopLoss,-300.0,-2.201250443317393
2020-11-04,sell,2020-11-04 07:45:00,13686.013570000001,13886.013570000001,12986.013570000001,closed,True,2020-11-04 13:40:00,13852.835,TimeExit,-166.82142999999814,-1.2042403594643147
2020-11-05,buy,2020-11-05 06:10:00,14374.163489999999,14174.163489999999,15074.163489999999,closed,True,2020-11-05 13:40:00,14899.404999999999,TimeExit,525.2415099999998,3.6540666200534533
2020-11-06,buy,2020-11-06 06:30:00,15725.078609999999,15425.078609999999,16425.078609999997,closed,False,2020-11-06 09:15:00,15425.078609999999,StopLoss,-300.0,-1.9077806060010527
2020-11-07,buy,2020-11-07 04:10:00,15627.2647275,15327.2647275,16327.2647275,closed,False,2020-11-07 13:40:00,15498.465,TimeExit,-128.7997274999998,-0.8241987945167728
2020-11-08,sell,2020-11-08 04:00:00,14964.059227500002,15264.059227500002,14264.059227500002,closed,False,2020-11-08 12:15:00,15264.059227500002,StopLoss,-300.0,-1.9654011788654113
2020-11-09,sell,2020-11-09 04:00:00,15389.286507499999,15589.286507499999,14689.286507499999,closed,True,2020-11-09 11:45:00,15589.286507499999,TSL HIT,-200.0,-1.282932351674848
2020-11-10,buy,2020-11-10 04:30:00,15388.280294999999,15188.280294999999,16088.280294999999,closed,True,2020-11-10 11:20:00,15188.280294999999,TSL HIT,-200.0,-1.2996903888278233
2020-11-11,sell,2020-11-11 04:40:00,15355.838240000001,15655.838240000001,14655.838240000001,closed,False,2020-11-11 11:30:00,15655.838240000001,StopLoss,-300.0,-1.916218061282171
2020-11-12,sell,2020-11-12 04:15:00,15605.6482725,15905.6482725,14905.6482725,closed,False,2020-11-12 07:35:00,15905.6482725,StopLoss,-300.0,-1.8861224318576397
2020-11-13,sell,2020-11-13 05:00:00,16344.078872500002,16544.078872500002,15644.078872500002,closed,True,2020-11-13 13:40:00,16280.695,TimeExit,63.383872500002326,0.3893192059675643
2020-11-14,sell,2020-11-14 04:15:00,16122.45474,16322.45474,15422.45474,closed,True,2020-11-14 13:40:00,15922.26,TimeExit,200.194739999999,1.2573261584724715
2020-11-15,buy,2020-11-15 05:30:00,16009.455727499999,15809.455727499999,16709.455727499997,closed,True,2020-11-15 13:40:00,16058.84,TimeExit,49.384272500001316,0.3084694029614754
2020-11-16,buy,2020-11-16 05:00:00,16054.413195,15854.413195,16754.413195,closed,True,2020-11-16 13:40:00,16325.47,TimeExit,271.05680500000017,1.688363203984422
2020-11-17,sell,2020-11-17 04:00:00,16551.140290000003,16851.140290000003,15851.140290000003,closed,False,2020-11-17 11:20:00,16851.140290000003,StopLoss,-300.0,-1.7802949523720302
2020-11-18,buy,2020-11-18 04:00:00,18038.7798825,17838.7798825,18738.7798825,closed,True,2020-11-18 05:30:00,17838.7798825,TSL HIT,-200.0,-1.1087224374528026
2020-11-19,sell,2020-11-19 04:05:00,17836.39734,18036.39734,17136.39734,closed,True,2020-11-19 13:40:00,17898.454999999998,TimeExit,-62.05765999999858,-0.34672076444586253
2020-11-20,sell,2020-11-20 04:05:00,17927.376827500004,18227.376827500004,17227.376827500004,closed,False,2020-11-20 04:45:00,18227.376827500004,StopLoss,-300.0,-1.6458758868000412
2020-11-21,sell,2020-11-21 04:00:00,18628.10129,18828.10129,17928.10129,closed,True,2020-11-21 13:40:00,18762.35,TimeExit,-134.24870999999985,-0.7155218296215571
2020-11-22,sell,2020-11-22 04:15:00,18469.7605,18669.7605,17769.7605,closed,True,2020-11-22 11:50:00,17769.7605,Target,700.0,3.9392765029106602
2020-11-23,buy,2020-11-23 04:15:00,18451.80129,18251.80129,19151.80129,closed,True,2020-11-23 13:40:00,18477.960000000003,TimeExit,26.15871000000334,0.1417677851006438
2020-11-24,sell,2020-11-24 04:30:00,18318.206315000003,18518.206315000003,17618.206315000003,closed,True,2020-11-24 08:30:00,18518.206315000003,TSL HIT,-200.0,-1.0800182080161647
2020-11-25,sell,2020-11-25 04:55:00,18728.4660825,18928.4660825,18028.4660825,closed,True,2020-11-25 06:15:00,18928.4660825,TSL HIT,-200.0,-1.0566096540960968
2020-11-26,sell,2020-11-26 08:25:00,17146.152635000002,17346.152635000002,16446.152635000002,closed,True,2020-11-26 08:50:00,16446.152635000002,Target,700.0,4.256314625891822
2020-11-27,buy,2020-11-27 05:20:00,17294.9381475,16994.9381475,17994.9381475,closed,False,2020-11-27 08:00:00,16994.9381475,StopLoss,-300.0,-1.7346115808073326
2020-11-28,sell,2020-11-28 04:40:00,16931.17018,17231.17018,16231.170180000001,closed,False,2020-11-28 10:40:00,17231.17018,StopLoss,-300.0,-1.7410309158701565
2020-11-29,buy,2020-11-29 08:05:00,17893.48227,17693.48227,18593.48227,closed,True,2020-11-29 13:40:00,18046.565,TimeExit,153.08272999999826,0.8555222940402896
2020-11-30,buy,2020-11-30 04:00:00,18608.634667500002,18408.634667500002,19308.634667500002,closed,True,2020-11-30 08:05:00,18408.634667500002,TSL HIT,-200.0,-1.0747698773908465
2020-12-01,sell,2020-12-01 04:00:00,19322.1341,19622.1341,18622.1341,closed,False,2020-12-01 10:00:00,19622.1341,StopLoss,-300.0,-1.5288856883309165
2020-12-02,sell,2020-12-02 04:10:00,18516.37718,18716.37718,17816.37718,closed,True,2020-12-02 06:05:00,18716.37718,TSL HIT,-200.0,-1.0685828677021725
2020-12-03,sell,2020-12-03 05:35:00,19016.2221325,19216.2221325,18316.2221325,closed,True,2020-12-03 07:45:00,19216.2221325,TSL HIT,-200.0,-1.0407873026287762
2020-12-04,buy,2020-12-04 06:20:00,19341.2107725,19141.2107725,20041.2107725,closed,True,2020-12-04 10:10:00,19141.2107725,TSL HIT,-200.0,-1.0340614264147674
2020-12-05,buy,2020-12-05 04:25:00,18885.142852499997,18685.142852499997,19585.142852499997,closed,True,2020-12-05 13:40:00,18966.359999999997,TimeExit,81.21714749999956,0.4300584228265292
2020-12-06,sell,2020-12-06 05:20:00,19128.1161575,19328.1161575,18428.1161575,closed,True,2020-12-06 13:40:00,18921.170000000002,TimeExit,206.94615749999866,1.0937281230494644
2020-12-07,buy,2020-12-07 04:45:00,19297.3888725,19097.3888725,19997.3888725,closed,True,2020-12-07 13:40:00,19213.75,TimeExit,-83.6388724999997,-0.4334206718463851
2020-12-08,buy,2020-12-08 04:10:00,19207.909155,19007.909155,19907.909155,closed,True,2020-12-08 09:30:00,19007.909155,TSL HIT,-200.0,-1.0412377442338028
2020-12-09,sell,2020-12-09 04:15:00,18204.168362500004,18404.168362500004,17504.168362500004,closed,True,2020-12-09 13:40:00,18313.48,TimeExit,-109.31163749999541,-0.5968916748755326
2020-12-10,buy,2020-12-10 04:15:00,18480.8307975,18180.8307975,19180.8307975,closed,False,2020-12-10 10:15:00,18180.8307975,StopLoss,-300.0,-1.6233036452050764
2020-12-11,buy,2020-12-11 04:10:00,18007.414207499998,17707.414207499998,18707.414207499998,closed,False,2020-12-11 07:40:00,17707.414207499998,StopLoss,-300.0,-1.6659804486257146
2020-12-12,buy,2020-12-12 04:50:00,18355.848337500003,18155.848337500003,19055.848337500003,closed,True,2020-12-12 13:40:00,18422.47,TimeExit,66.62166249999791,0.362945156633776
2020-12-13,buy,2020-12-13 04:35:00,18843.532057499997,18643.532057499997,19543.532057499997,closed,True,2020-12-13 13:40:00,19331.825,TimeExit,488.29294250000385,2.5913026337631706
2020-12-14,sell,2020-12-14 04:15:00,19186.012195000003,19386.012195000003,18486.012195000003,closed,True,2020-12-14 13:40:00,19173.495000000003,TimeExit,12.517195000000356,0.06528384626798278
2020-12-15,sell,2020-12-15 04:35:00,19398.965665000003,19598.965665000003,18698.965665000003,closed,True,2020-12-15 13:40:00,19327.15,TimeExit,71.8156650000019,0.3715791774783206
2020-12-16,sell,2020-12-16 04:00:00,19317.416460000004,19617.416460000004,18617.416460000004,closed,False,2020-12-16 10:05:00,19617.416460000004,StopLoss,-300.0,-1.529253358166205
2020-12-17,buy,2020-12-17 05:55:00,22167.0629925,21967.0629925,22867.0629925,closed,True,2020-12-17 08:50:00,22867.0629925,Target,700.0,3.1578382767118773
2020-12-18,buy,2020-12-18 08:25:00,23135.1768075,22935.1768075,23835.1768075,closed,True,2020-12-18 10:10:00,22935.1768075,TSL HIT,-200.0,-0.8644844241482708
2020-12-19,sell,2020-12-19 04:00:00,23073.6623975,23273.6623975,22373.6623975,closed,True,2020-12-19 13:40:00,23113.625,TimeExit,-39.962602499999775,-0.17289630034232895
2020-12-20,sell,2020-12-20 04:15:00,23197.2505725,23397.2505725,22497.2505725,closed,True,2020-12-20 04:55:00,23397.2505725,TSL HIT,-200.0,-0.8548012912041436
2020-12-21,buy,2020-12-21 04:10:00,24012.810404999997,23712.810404999997,24712.810404999997,closed,False,2020-12-21 06:15:00,23712.810404999997,StopLoss,-300.0,-1.2493331473501068
2020-12-22,buy,2020-12-22 04:00:00,22953.61107,22753.61107,23653.61107,closed,True,2020-12-22 05:20:00,22753.61107,TSL HIT,-200.0,-0.8713225966497151
2020-12-23,sell,2020-12-23 04:00:00,23557.4104025,23757.4104025,22857.4104025,closed,True,2020-12-23 11:10:00,22857.4104025,Target,700.0,3.0624641535221153
2020-12-24,buy,2020-12-24 04:00:00,22967.703112499996,22767.703112499996,23667.703112499996,closed,True,2020-12-24 13:40:00,23307.98,TimeExit,340.2768875000038,1.4815451324551976
2020-12-25,buy,2020-12-25 04:30:00,23547.5528925,23347.5528925,24247.5528925,closed,True,2020-12-25 11:30:00,24247.5528925,Target,700.0,2.972708048244588
2020-12-26,sell,2020-12-26 04:15:00,24753.247185,24953.247185,24053.247185,closed,True,2020-12-26 08:30:00,24953.247185,TSL HIT,-200.0,-0.8014988931790201
2020-12-27,buy,2020-12-27 04:25:00,26733.8752575,26533.8752575,27433.8752575,closed,True,2020-12-27 06:15:00,27433.8752575,Target,700.0,2.6184007864838765
2020-12-28,buy,2020-12-28 04:00:00,27268.397385,26968.397385,27968.397385,closed,False,2020-12-28 04:25:00,26968.397385,StopLoss,-300.0,-1.1001746665355028
2020-12-29,sell,2020-12-29 04:00:00,26377.029887500004,26577.029887500004,25677.029887500004,closed,True,2020-12-29 08:40:00,26577.029887500004,TSL HIT,-200.0,-0.7525295371476615
2020-12-30,sell,2020-12-30 04:10:00,27778.793655,28078.793655,27078.793655,closed,False,2020-12-30 05:40:00,28078.793655,StopLoss,-300.0,-1.0684219688568364
2020-12-31,buy,2020-12-31 04:15:00,29136.576007499996,28836.576007499996,29836.576007499996,closed,False,2020-12-31 04:50:00,28836.576007499996,StopLoss,-300.0,-1.0296336807824602
2021-01-01,buy,2021-01-01 04:15:00,29416.370835,29116.370835,30116.370835,closed,False,2021-01-01 04:40:00,29116.370835,StopLoss,-300.0,-1.019840284454998
2021-01-02,sell,2021-01-02 04:10:00,29294.6603425,29594.6603425,28594.6603425,closed,False,2021-01-02 05:30:00,29594.6603425,StopLoss,-300.0,-1.0136963780901342
2021-01-03,buy,2021-01-03 04:50:00,32891.287424999995,32691.287424999995,33591.287424999995,closed,True,2021-01-03 05:05:00,33591.287424999995,Target,700.0,2.128223170333987
2021-01-04,sell,2021-01-04 05:00:00,33156.4284925,33356.4284925,32456.428492500003,closed,True,2021-01-04 06:20:00,33356.4284925,TSL HIT,-200.0,-0.5995845749642181
2021-01-05,sell,2021-01-05 04:05:00,31119.2076125,31319.2076125,30419.2076125,closed,True,2021-01-05 04:25:00,31319.2076125,TSL HIT,-200.0,-0.6385857601332701
2021-01-06,buy,2021-01-06 04:00:00,34234.828859999994,34034.828859999994,34934.828859999994,closed,True,2021-01-06 04:20:00,34934.828859999994,Target,700.0,2.0447013270099346
2021-01-07,buy,2021-01-07 05:35:00,37787.84448,37487.84448,38487.84448,closed,False,2021-01-07 05:40:00,37487.84448,StopLoss,-300.0,-0.7939060936878239
2021-01-08,buy,2021-01-08 04:00:00,38510.695725,38310.695725,39210.695725,closed,True,2021-01-08 05:25:00,38310.695725,TSL HIT,-200.0,-0.5193362421395231
2021-01-09,buy,2021-01-09 04:30:00,40391.15548499999,40091.15548499999,41091.15548499999,closed,False,2021-01-09 05:00:00,40091.15548499999,StopLoss,-300.0,-0.742736860081683
2021-01-10,sell,2021-01-10 04:30:00,40338.5156525,40538.5156525,39638.5156525,closed,True,2021-01-10 04:40:00,40538.5156525,TSL HIT,-200.0,-0.49335797520170255
2021-01-11,sell,2021-01-11 06:40:00,33429.2720025,33629.2720025,32729.2720025,closed,True,2021-01-11 06:45:00,32729.2720025,Target,700.0,2.138758234361382
2021-01-12,buy,2021-01-12 04:00:00,34997.960235,34797.960235,35697.960235,closed,True,2021-01-12 04:15:00,34797.960235,TSL HIT,-200.0,-0.5714618756552214
2021-01-13,buy,2021-01-13 07:25:00,34345.2790575,34145.2790575,35045.2790575,closed,True,2021-01-13 07:45:00,35045.2790575,Target,700.0,2.038125818771408
2021-01-14,sell,2021-01-14 04:05:00,36964.52849,37164.52849,36264.52849,closed,True,2021-01-14 04:25:00,37164.52849,TSL HIT,-200.0,-0.5381475512431511
2021-01-15,sell,2021-01-15 04:15:00,38373.5586225,38673.5586225,37673.5586225,closed,False,2021-01-15 04:30:00,38673.5586225,StopLoss,-300.0,-0.7757238037708336
2021-01-16,sell,2021-01-16 05:20:00,35889.491277500005,36089.491277500005,35189.491277500005,closed,True,2021-01-16 06:10:00,36089.491277500005,TSL HIT,-200.0,-0.5541779418893888
2021-01-17,sell,2021-01-17 04:45:00,35945.748134999994,36145.748134999994,35245.748134999994,closed,True,2021-01-17 06:20:00,35245.748134999994,Target,700.0,1.9860551613738675
2021-01-18,sell,2021-01-18 05:30:00,34776.00829750001,35076.00829750001,34076.00829750001,closed,False,2021-01-18 05:35:00,35076.00829750001,StopLoss,-300.0,-0.8552854630878293
2021-01-19,sell,2021-01-19 04:30:00,36475.1982775,36675.1982775,35775.1982775,closed,True,2021-01-19 06:30:00,36675.1982775,TSL HIT,-200.0,-0.5453276584538536
2021-01-20,sell,2021-01-20 04:00:00,34963.80435250001,35163.80435250001,34263.80435250001,closed,True,2021-01-20 04:15:00,35163.80435250001,TSL HIT,-200.0,-0.5687666726702734
2021-01-21,buy,2021-01-21 04:30:00,34845.739162499995,34545.739162499995,35545.739162499995,closed,False,2021-01-21 04:40:00,34545.739162499995,StopLoss,-300.0,-0.8609373978292645
2021-01-22,buy,2021-01-22 04:00:00,31025.334914999996,30825.334914999996,31725.334914999996,closed,True,2021-01-22 04:45:00,30825.334914999996,TSL HIT,-200.0,-0.6446344593795339
2021-01-23,buy,2021-01-23 04:15:00,32674.093882499998,32474.093882499998,33374.0938825,closed,True,2021-01-23 05:10:00,32474.093882499998,TSL HIT,-200.0,-0.612105727305623
2021-01-24,buy,2021-01-24 04:00:00,32491.3425525,32291.3425525,33191.3425525,closed,True,2021-01-24 12:30:00,32291.3425525,TSL HIT,-200.0,-0.6155485870638855
2021-01-25,buy,2021-01-25 04:00:00,33694.243702499996,33394.243702499996,34394.243702499996,closed,False,2021-01-25 04:15:00,33394.243702499996,StopLoss,-300.0,-0.890359797503748
2021-01-26,sell,2021-01-26 06:45:00,31440.132070000003,31640.132070000003,30740.132070000003,closed,True,2021-01-26 07:45:00,31640.132070000003,TSL HIT,-200.0,-0.632108613066229
2021-01-27,sell,2021-01-27 05:25:00,31543.4453875,31743.4453875,30843.4453875,closed,True,2021-01-27 06:45:00,31743.4453875,TSL HIT,-200.0,-0.6300513304669741
2021-01-28,buy,2021-01-28 04:00:00,31620.6374175,31320.6374175,32320.6374175,closed,False,2021-01-28 04:15:00,31320.6374175,StopLoss,-300.0,-0.9487474779175997
2021-01-29,sell,2021-01-29 04:05:00,33550.2165,33750.2165,32850.2165,closed,True,2021-01-29 04:30:00,32850.2165,Target,700.0,2.1308839775835198
2021-01-30,buy,2021-01-30 08:00:00,34235.8143525,33935.8143525,34935.8143525,closed,False,2021-01-30 08:45:00,33935.8143525,StopLoss,-300.0,-0.8762753440333837
2021-01-31,buy,2021-01-31 04:05:00,34084.4587125,33784.4587125,34784.4587125,closed,False,2021-01-31 05:30:00,33784.4587125,StopLoss,-300.0,-0.8801665372787038
2021-02-01,sell,2021-02-01 04:00:00,33452.155555000005,33752.155555000005,32752.155555000005,closed,False,2021-02-01 04:05:00,33752.155555000005,StopLoss,-300.0,-0.8888321206956484
2021-02-02,sell,2021-02-02 04:00:00,33508.447395,33808.447395,32808.447395,closed,False,2021-02-02 04:20:00,33808.447395,StopLoss,-300.0,-0.8873521948374541
2021-02-03,buy,2021-02-03 04:00:00,36550.055895,36350.055895,37250.055895,closed,True,2021-02-03 07:55:00,36350.055895,TSL HIT,-200.0,-0.547194785623728
2021-02-04,buy,2021-02-04 06:30:00,38061.221099999995,37861.221099999995,38761.221099999995,closed,True,2021-02-04 07:50:00,37861.221099999995,TSL HIT,-200.0,-0.5254692156999696
2021-02-05,buy,2021-02-05 04:15:00,37438.46988,37138.46988,38138.46988,closed,False,2021-02-05 05:20:00,37138.46988,StopLoss,-300.0,-0.8013147998878645
2021-02-06,sell,2021-02-06 04:05:00,39078.760845,39278.760845,38378.760845,closed,True,2021-02-06 04:30:00,39278.760845,TSL HIT,-200.0,-0.5091810324394652
2021-02-07,sell,2021-02-07 04:25:00,38527.876425,38727.876425,37827.876425,closed,True,2021-02-07 07:05:00,38727.876425,TSL HIT,-200.0,-0.5164238746405814
2021-02-08,buy,2021-02-08 04:15:00,38518.1344425,38318.1344425,39218.1344425,closed,True,2021-02-08 07:30:00,39218.1344425,Target,700.0,1.8173258132347048
2021-02-09,buy,2021-02-09 04:55:00,46853.595089999995,46653.595089999995,47553.595089999995,closed,True,2021-02-09 05:35:00,46653.595089999995,TSL HIT,-200.0,-0.4268615879226001
2021-02-10,sell,2021-02-10 04:00:00,46158.389259999996,46358.389259999996,45458.389259999996,closed,True,2021-02-10 05:40:00,46358.389259999996,TSL HIT,-200.0,-0.43142137419465154
2021-02-11,buy,2021-02-11 04:00:00,45670.243709999995,45370.243709999995,46370.243709999995,closed,False,2021-02-11 04:05:00,45370.243709999995,StopLoss,-300.0,-0.6568828533190185
2021-02-12,sell,2021-02-12 04:00:00,47368.034135,47568.034135,46668.034135,closed,True,2021-02-12 08:20:00,47568.034135,TSL HIT,-200.0,-0.4204504214582294
2021-02-13,sell,2021-02-13 04:05:00,47727.964080000005,47927.964080000005,47027.964080000005,closed,True,2021-02-13 05:50:00,47927.964080000005,TSL HIT,-200.0,-0.41729291831834603
2021-02-14,buy,2021-02-14 05:15:00,47686.45131,47486.45131,48386.45131,closed,True,2021-02-14 05:45:00,48386.45131,Target,700.0,1.4679221891548133
2021-02-15,sell,2021-02-15 04:10:00,46603.901392499996,46803.901392499996,45903.901392499996,closed,True,2021-02-15 04:45:00,46803.901392499996,TSL HIT,-200.0,-0.4273148050689013
2021-02-16,buy,2021-02-16 04:15:00,49620.2327175,49320.2327175,50320.2327175,closed,False,2021-02-16 04:20:00,49320.2327175,StopLoss,-300.0,-0.6045920858694376
2021-02-17,sell,2021-02-17 04:35:00,49169.8277875,49469.8277875,48469.8277875,closed,False,2021-02-17 05:30:00,49469.8277875,StopLoss,-300.0,-0.606430249340395
2021-02-18,sell,2021-02-18 04:00:00,51913.7251525,52213.7251525,51213.7251525,closed,False,2021-02-18 05:25:00,52213.7251525,StopLoss,-300.0,-0.5745615719311203
2021-02-19,sell,2021-02-19 04:25:00,51100.671882500006,51300.671882500006,50400.671882500006,closed,True,2021-02-19 05:00:00,51300.671882500006,TSL HIT,-200.0,-0.38985844173363704
2021-02-20,sell,2021-02-20 07:40:00,55441.32547,55641.32547,54741.32547,closed,True,2021-02-20 08:15:00,55641.32547,TSL HIT,-200.0,-0.3594450676913441
2021-02-21,sell,2021-02-21 04:05:00,56227.4572075,56527.4572075,55527.4572075,closed,False,2021-02-21 04:30:00,56527.4572075,StopLoss,-300.0,-0.5307155404120967
2021-02-22,sell,2021-02-22 04:00:00,55711.29042,56011.29042,55011.29042,closed,False,2021-02-22 04:10:00,56011.29042,StopLoss,-300.0,-0.5356062996414668
2021-02-23,sell,2021-02-23 04:35:00,50792.41608750001,50992.41608750001,50092.41608750001,closed,True,2021-02-23 04:45:00,50092.41608750001,Target,700.0,1.3974171235367372
2021-02-24,buy,2021-02-24 04:00:00,51022.97874,50822.97874,51722.97874,closed,True,2021-02-24 04:20:00,50822.97874,TSL HIT,-200.0,-0.3919802507398651
2021-02-25,sell,2021-02-25 04:00:00,50027.83856750001,50327.83856750001,49327.83856750001,closed,False,2021-02-25 04:20:00,50327.83856750001,StopLoss,-300.0,-0.5960915639117714
2021-02-26,sell,2021-02-26 05:05:00,46656.9548525,46856.9548525,45956.9548525,closed,True,2021-02-26 05:20:00,46856.9548525,TSL HIT,-200.0,-0.42683098086415683
2021-02-27,buy,2021-02-27 05:05:00,47955.620827499995,47655.620827499995,48655.620827499995,closed,False,2021-02-27 05:10:00,47655.620827499995,StopLoss,-300.0,-0.6255783885670496
2021-02-28,sell,2021-02-28 04:05:00,44429.43417000001,44729.43417000001,43729.43417000001,closed,False,2021-02-28 04:10:00,44729.43417000001,StopLoss,-300.0,-0.670699295814503
2021-03-01,sell,2021-03-01 04:15:00,46245.6506075,46445.6506075,45545.6506075,closed,True,2021-03-01 04:45:00,46445.6506075,TSL HIT,-200.0,-0.4306108265984876
2021-03-02,sell,2021-03-02 04:15:00,48803.655965000005,49103.655965000005,48103.655965000005,closed,False,2021-03-02 04:35:00,49103.655965000005,StopLoss,-300.0,-0.6109524720803505
2021-03-03,buy,2021-03-03 04:05:00,48885.625597499995,48685.625597499995,49585.625597499995,closed,True,2021-03-03 06:50:00,49585.625597499995,Target,700.0,1.4319137608332033
2021-03-04,sell,2021-03-04 04:40:00,49381.3119925,49581.3119925,48681.3119925,closed,True,2021-03-04 05:35:00,49581.3119925,TSL HIT,-200.0,-0.40337778885369824
2021-03-05,sell,2021-03-05 04:55:00,46710.8578875,47010.8578875,46010.8578875,closed,False,2021-03-05 05:00:00,47010.8578875,StopLoss,-300.0,-0.6381504475368671
2021-03-06,sell,2021-03-06 04:00:00,48377.744027500004,48577.744027500004,47677.744027500004,closed,True,2021-03-06 05:30:00,48577.744027500004,TSL HIT,-200.0,-0.411711173509377
2021-03-07,sell,2021-03-07 04:20:00,49428.338467500005,49628.338467500005,48728.338467500005,closed,True,2021-03-07 06:45:00,49628.338467500005,TSL HIT,-200.0,-0.4029955589405332
2021-03-08,sell,2021-03-08 04:15:00,50236.9039825,50536.9039825,49536.9039825,closed,False,2021-03-08 04:45:00,50536.9039825,StopLoss,-300.0,-0.5936256010140362
2021-03-09,buy,2021-03-09 05:20:00,54172.3276275,53972.3276275,54872.3276275,closed,True,2021-03-09 06:45:00,53972.3276275,TSL HIT,-200.0,-0.3691921849384827
2021-03-10,sell,2021-03-10 05:10:00,53070.3865325,53370.3865325,52370.3865325,closed,False,2021-03-10 05:15:00,53370.3865325,StopLoss,-300.0,-0.5621094758557099
2021-03-11,sell,2021-03-11 05:00:00,55530.8756725,55730.8756725,54830.8756725,closed,True,2021-03-11 07:25:00,55730.8756725,TSL HIT,-200.0,-0.35886749954422426
2021-03-12,sell,2021-03-12 04:10:00,56674.80842,56874.80842,55974.80842,closed,True,2021-03-12 05:35:00,56874.80842,TSL HIT,-200.0,-0.3516495361585603
2021-03-13,sell,2021-03-13 04:35:00,56235.02842,56535.02842,55535.02842,closed,False,2021-03-13 04:50:00,56535.02842,StopLoss,-300.0,-0.5306444665974075
2021-03-14,buy,2021-03-14 04:00:00,61446.437865,61146.437865,62146.437865,closed,False,2021-03-14 04:05:00,61146.437865,StopLoss,-300.0,-0.4882300918063187
2021-03-15,buy,2021-03-15 04:00:00,60452.060925,60152.060925,61152.060925,closed,False,2021-03-15 04:30:00,60152.060925,StopLoss,-300.0,-0.49626099658073297
2021-03-16,buy,2021-03-16 04:20:00,54690.571619999995,54390.571619999995,55390.571619999995,closed,False,2021-03-16 04:55:00,54390.571619999995,StopLoss,-300.0,-0.5485406188190045
2021-03-17,sell,2021-03-17 05:00:00,55307.112610000004,55607.112610000004,54607.112610000004,closed,False,2021-03-17 05:25:00,55607.112610000004,StopLoss,-300.0,-0.5394993300660067
2021-03-18,buy,2021-03-18 04:15:00,59145.202822499996,58845.202822499996,59845.202822499996,closed,False,2021-03-18 04:30:00,58845.202822499996,StopLoss,-300.0,-0.5072262595841037
